"typeID";"groupID";"typeName";"description";"graphicID";"radius";"mass";"volume";"capacity";"portionSize";"raceID";"basePrice";"published";"marketGroupID";"chanceOfDuplicating"
"28794";"300";"Low-grade Centurion Gamma";"This neural boost has been modified by Mordus scientists for use by their elite officers.

Primary Effect: +2 bonus to Willpower

Secondary Effect: 3% bonus to optimal range of ECM, Remote Sensor Dampers,  Tracking Disruptors and Target Painters

Set Effect: 10% bonus to the strength of all Centurion implant secondary effects";"2054";"1";"0";"1";"0";"1";"";"0";"True";"620";"5.0000000000000003E-2"
"28795";"300";"Low-grade Centurion Omega";"This implant does nothing in and of itself, but when used in conjunction with other Centurion implants it will boost their effect. 

Primary Effect: 25% bonus to the strength of all Centurion implant secondary effects";"2224";"1";"0";"1";"0";"1";"";"0";"True";"623";"5.0000000000000003E-2"
"28796";"300";"Low-grade Nomad Alpha";"This ocular filter has been modified by Thukker scientists for use by their elite officers.

Primary Effect: +2 bonus to Perception 

Secondary Effect: 1% bonus to agility

Set Effect: 10% bonus to the strength of all Nomad implant secondary effects";"2053";"1";"0";"1";"0";"1";"";"0";"True";"618";"5.0000000000000003E-2"
"28797";"300";"Low-grade Nomad Beta";"This memory augmentation has been modified by Thukker scientists for use by their elite officers.

Primary Effect: +2 bonus to Memory 

Secondary Effect: 2% bonus to agility

Set Effect: 10% bonus to the strength of all Nomad implant secondary effects";"2061";"1";"0";"1";"0";"1";"";"0";"True";"619";"5.0000000000000003E-2"
"28798";"300";"Low-grade Nomad Delta";"This cybernetic subprocessor has been modified by Thukker scientists for use by their elite officers. 

Primary Effect: +2 bonus to Intelligence 

Secondary Effect: 4% bonus to agility

Set Effect: 10% bonus to the strength of all Nomad implant secondary effects";"2062";"1";"0";"1";"0";"1";"";"0";"True";"621";"5.0000000000000003E-2"
"28799";"300";"Low-grade Nomad Epsilon";"This social adaptation chip has been modified by Thukker scientists for use by their elite officers.

Primary Effect: +2 bonus to Charisma

Secondary Effect: 5% bonus to agility

Set Effect: 10% bonus to the strength of all Nomad implant secondary effects";"2060";"1";"0";"1";"0";"1";"";"0";"True";"622";"5.0000000000000003E-2"
"28800";"300";"Low-grade Nomad Gamma";"This neural boost has been modified by Thukker scientists for use by their elite officers.

Primary Effect: +2 bonus to Willpower

Secondary Effect: 3% bonus to agility

Set Effect: 10% bonus to the strength of all Nomad implant secondary effects";"2054";"1";"0";"1";"0";"1";"";"0";"True";"620";"5.0000000000000003E-2"
"28801";"300";"Low-grade Nomad Omega";"This implant does nothing in and of itself, but when used in conjunction with other Nomad implants it will boost their effect. 

Primary Effect: 25% bonus to the strength of all Nomad implant secondary effects";"2224";"1";"0";"1";"0";"1";"";"0";"True";"623";"5.0000000000000003E-2"
"28802";"300";"Low-grade Harvest Alpha";"This ocular filter has been modified by ORE scientists for use by their elite officers.

Primary Effect: +2 bonus to Perception 

Secondary Effect: 1% bonus to the range to all mining lasers

Set Effect: 10% bonus to the strength of all Harvest implant secondary effects";"2053";"1";"0";"1";"0";"1";"";"0";"True";"618";"5.0000000000000003E-2"
"28803";"300";"Low-grade Harvest Beta";"This memory augmentation has been modified by ORE scientists for use by their elite officers.

Primary Effect: +2 bonus to Memory 

Secondary Effect: 2% bonus to the range to all mining lasers

Set Effect: 10% bonus to the strength of all Harvest implant secondary effects";"2061";"1";"0";"1";"0";"1";"";"0";"True";"619";"5.0000000000000003E-2"
"28804";"300";"Low-grade Harvest Delta";"This cybernetic subprocessor has been modified by ORE scientists for use by their elite officers. 

Primary Effect: +2 bonus to Intelligence 

Secondary Effect: 4% bonus to the range to all mining lasers

Set Effect: 10% bonus to the strength of all Harvest implant secondary effects";"2062";"1";"0";"1";"0";"1";"";"0";"True";"621";"5.0000000000000003E-2"
"28805";"300";"Low-grade Harvest Epsilon";"This social adaptation chip has been modified by ORE scientists for use by their elite officers.

Primary Effect: +2 bonus to Charisma

Secondary Effect: 5% bonus to the range to all mining lasers

Set Effect: 10% bonus to the strength of all Harvest implant secondary effects";"2060";"1";"0";"1";"0";"1";"";"0";"True";"622";"5.0000000000000003E-2"
"28806";"300";"Low-grade Harvest Gamma";"This neural boost has been modified by ORE scientists for use by their elite officers.

Primary Effect: +2 bonus to Willpower

Secondary Effect: 3% bonus to the range to all mining lasers

Set Effect: 10% bonus to the strength of all Harvest implant secondary effects";"2054";"1";"0";"1";"0";"1";"";"0";"True";"620";"5.0000000000000003E-2"
"28807";"300";"Low-grade Harvest Omega";"This implant does nothing in and of itself, but when used in conjunction with other Harvest implants it will boost their effect. 

Primary Effect: 25% bonus to the strength of all Harvest implant secondary effects";"2224";"1";"0";"1";"0";"1";"";"0";"True";"623";"5.0000000000000003E-2"
"28808";"300";"Low-grade Virtue Alpha";"This ocular filter has been modified by Sisters of Eve scientists for use by their elite officers.

Primary Effect: +2 bonus to Perception 

Secondary Effect: 1% bonus to scan strength of probes

Set Effect: 10% bonus to the strength of all Virtue implant secondary effects";"2053";"1";"0";"1";"0";"1";"";"0";"True";"618";"5.0000000000000003E-2"
"28809";"300";"Low-grade Virtue Beta";"This memory augmentation has been modified by Sisters of Eve scientists for use by their elite officers.

Primary Effect: +2 bonus to Memory 

Secondary Effect: 2% bonus to scan strength of probes

Set Effect: 10% bonus to the strength of all Virtue implant secondary effects";"2061";"1";"0";"1";"0";"1";"";"0";"True";"619";"5.0000000000000003E-2"
"28810";"300";"Low-grade Virtue Delta";"This cybernetic subprocessor has been modified by Sisters of Eve scientists for use by their elite officers. 

Primary Effect: +2 bonus to Intelligence 

Secondary Effect: 4% bonus to scan strength of probes

Set Effect: 10% bonus to the strength of all Virtue implant secondary effects";"2062";"1";"0";"1";"0";"1";"";"0";"True";"621";"5.0000000000000003E-2"
"28811";"300";"Low-grade Virtue Epsilon";"This social adaptation chip has been modified by Sisters of Eve scientists for use by their elite officers.

Primary Effect: +2 bonus to Charisma

Secondary Effect: 5% bonus to scan strength of probes

Set Effect: 10% bonus to the strength of all Virtue implant secondary effects";"2060";"1";"0";"1";"0";"1";"";"0";"True";"622";"5.0000000000000003E-2"
"28812";"300";"Low-grade Virtue Gamma";"This neural boost has been modified by Sisters of Eve scientists for use by their elite officers.

Primary Effect: +2 bonus to Willpower

Secondary Effect: 3% bonus to scan strength of probes

Set Effect: 10% bonus to the strength of all Virtue implant secondary effects";"2054";"1";"0";"1";"0";"1";"";"0";"True";"620";"5.0000000000000003E-2"
"28813";"300";"Low-grade Virtue Omega";"This implant does nothing in and of itself, but when used in conjunction with other Virtue implants it will boost their effect. 

Primary Effect: 25% bonus to the strength of all Virtue implant secondary effects";"2224";"1";"0";"1";"0";"1";"";"0";"True";"623";"5.0000000000000003E-2"
"28814";"300";"Low-grade Edge Alpha";"This ocular filter has been modified by Syndicate scientists for use by their elite officers.

Primary Effect: +2 bonus to Perception 

Secondary Effect: 1% reduction to booster side effects

Set Effect: 10% bonus to the strength of all Edge implant secondary effects";"2053";"1";"0";"1";"0";"1";"";"0";"True";"618";"5.0000000000000003E-2"
"28815";"300";"Low-grade Edge Beta";"This memory augmentation has been modified by Syndicate scientists for use by their elite officers.

Primary Effect: +2 bonus to Memory 

Secondary Effect: 2% reduction to booster side effects

Set Effect: 10% bonus to the strength of all Edge implant secondary effects";"2061";"1";"0";"1";"0";"1";"";"0";"True";"619";"5.0000000000000003E-2"
"28816";"300";"Low-grade Edge Delta";"This cybernetic subprocessor has been modified by Syndicate scientists for use by their elite officers. 

Primary Effect: +2 bonus to Intelligence 

Secondary Effect: 4% reduction to booster side effects

Set Effect: 10% bonus to the strength of all Edge implant secondary effects";"2062";"1";"0";"1";"0";"1";"";"0";"True";"621";"5.0000000000000003E-2"
"28817";"300";"Low-grade Edge Epsilon";"This social adaptation chip has been modified by Syndicate scientists for use by their elite officers.

Primary Effect: +2 bonus to Charisma

Secondary Effect: 5% reduction to booster side effects

Set Effect: 10% bonus to the strength of all Edge implant secondary effects";"2060";"1";"0";"1";"0";"1";"";"0";"True";"622";"5.0000000000000003E-2"
"28818";"300";"Low-grade Edge Gamma";"This neural boost has been modified by Syndicate scientists for use by their elite officers.

Primary Effect: +2 bonus to Willpower

Secondary Effect: 3% reduction to booster side effects

Set Effect: 10% bonus to the strength of all Edge implant secondary effects";"2054";"1";"0";"1";"0";"1";"";"0";"True";"620";"5.0000000000000003E-2"
"28819";"300";"Low-grade Edge Omega";"This implant does nothing in and of itself, but when used in conjunction with other Edge implants it will boost their effect. 

Primary Effect: 25% bonus to the strength of all Edge implant secondary effects";"2224";"1";"0";"1";"0";"1";"";"0";"True";"623";"5.0000000000000003E-2"
"28820";"38";"Test Large Shield Extender II";"Increases the maximum strength of the shield.";"1044";"0";"0";"20";"0";"1";"";"167344";"False";"";"5.9999999999999998E-2"
"28821";"118";"Test Large Shield Extender II Blueprint";"";"1044";"0";"0";"0.01";"0";"1";"";"9999999";"False";"";"0"
"28823";"306";"Damaged Escape Pod";"This Escape Pod has been damaged and has lost its ability to maneuver, as well as its warp capability.";"73";"2";"10000";"1200";"1400";"1";"";"0";"False";"";"0"
"28824";"26";"Test MWD Thorax";"The Thorax-class cruiser is the latest combat ship commissioned by the Federation. While the Thorax is a very effective ship at any range, typical of modern Gallente design philosophy it is most effective when working at extreme close range where it's blasters and hordes of combat drones tear through even the toughest of enemies.

Special Ability: 5% bonus to Medium Hybrid Turret damage per level and 5% less penalty to max capacitor for MicroWarpdrive usage per level.
";"63";"167.24000000000001";"12000000";"112000";"265";"1";"8";"7400000";"False";"";"7.0000000000000007E-2"
"28825";"106";"Test MWD Thorax Blueprint";"";"63";"0";"0";"0.01";"0";"1";"";"74000000";"False";"";"0"
"28826";"817";"Opux Luxury Yacht - Level 1";"Normally used by the entertainment industry in pleasure tours for wealthy Gallente citizens, this particular Opux Luxury Yacht cruiser is used as a private ship.";"330";"150";"13075000";"115000";"1750";"1";"8";"0";"False";"";"0"
"28827";"314";"Encrypted Data Crystals";"These crystals contain data of some sort, but have apparently been encrypted using advanced methods, making the information inaccessible to all but the most skilled codebreakers. ";"2886";"0";"50";"1";"0";"1";"";"80";"True";"";"0"
"28828";"314";"Quafe Unleashed formula";"These encoded reports contain highly sensitive information from the Quafe corporation regarding the chemical makeup of their new product, Quafe Unleashed.";"1192";"0";"1";"0.10000000000000001";"0";"1";"";"30";"True";"";"0"
"28829";"314";"Ancient Amarrian Relic";"This relic from Old Amarr is of great value to Lord Horowan, patriarch of one of the oldest noble families in the Empire and liegeman of House Tash-Murkon. 
";"1656";"0";"1";"0.10000000000000001";"0";"1";"";"0";"True";"";"0"
"28830";"314";"Brutor Tribe Roster";"These data logs, precious to any Minmatar but especially to a member of the Brutor Tribe, hold information on the history and lineage of that tribe's members from over a century ago. ";"2038";"0";"1";"0.20000000000000001";"0";"1";"";"0";"True";"";"0"
"28832";"283";"Stranded Pilot";"This simple starship pilot, lacking the pod and other resources of a capsuleer, has been forced to eject from his ship in a mundane escape pod. ";"2544";"0";"80";"1";"0";"1";"";"0";"True";"";"0"
"28833";"314";"Ishukone Corporate Records";"These encoded reports hold extremely sensitive information regarding Ishukone Corporation holdings and infrastructure.";"1192";"0";"1";"0.10000000000000001";"0";"1";"";"0";"True";"";"0"
"28834";"314";"Federation Court Logs";"These reports hold data of utmost importance to Federation Judicial Services. ";"2038";"0";"10";"1";"0";"1";"";"0";"True";"";"0"
"28835";"283";"Professor Kajurei Delainen";"This odd little man is possibly the most well-respected particle physicist of the current age, and is also considered a foremost expert in Artificial Intelligence. He is perhaps most famous for his establishment of the "Seven Pillars of Artificial Intelligence" theory, published almost 14 years ago.";"2891";"0";"65";"1";"0";"1";"";"0";"True";"";"0"
"28836";"314";"Letters of Bishop Dalamaid";"The letters of Bishop Dalamaid have been the subject of volumes of intellectual discourse. The primary contention of the letters, that true saintly martyrdom is an impossibility for anyone even aware of the concept of sainthood, has gone through various levels of favor over the generations. <br><br>

Letters XIII through XV include a few juicy morsels about a prostitution ring that was run illegally from a monastery of one of the more prestigious orders in Dalamaid's time.";"1192";"0";"25";"0.5";"0";"1";"";"0";"True";"";"0"
"28837";"526";"Achuran White Song Birds";"A single male White Song bird. The female seems to have died, perhaps due to the stress of recent events. <br><br>
The White Song was once the symbol of the Achura's Imperial line. Only government buildings were allowed to keep White Songs in captivity. It was said that when the last White Song left the Royal Tower, the Achura Empire would die. The Achura Empire died first, but the White Song is still regarded with great reverence. ";"1641";"0";"0.02";"0.01";"0";"1";"";"0";"True";"";"0"
